customer_id,customer_type,registration_date,age,nationality,residency_country,occupation_category,declared_annual_income,declared_annual_turnover,num_accounts,kyc_risk_rating,pep_status,sanctions_screening_flag,industry_code,suspicious_activity_confirmed,split
CUST_0537,personal,2009-09-10,54.0,DK,DK,public_sector,244000.0,,2,low,False,False,,0.0,val
CUST_0538,personal,2020-02-02,58.0,DK,DK,healthcare,388000.0,,3,low,False,False,,,test
CUST_0539,personal,2023-09-10,36.0,AE,DK,consulting,437000.0,,3,medium,False,False,,0.0,train
CUST_0540,personal,2020-02-22,24.0,DE,DK,engineering,330000.0,,1,low,False,False,,0.0,train
CUST_0541,personal,2023-05-18,82.0,DK,DK,retired,237000.0,,2,low,False,False,,0.0,train
CUST_0542,sole_trader,2020-08-29,35.0,DK,DK,consulting,455000.0,,1,low,False,False,,,test
CUST_0543,personal,2017-12-15,25.0,DK,DK,engineering,232000.0,,1,low,False,False,,,test
CUST_0544,personal,2022-10-30,31.0,GB,DK,management,601000.0,,1,low,False,False,,0.0,train
CUST_0545,personal,2022-01-16,19.0,DK,DK,student,93000.0,,1,low,False,False,,0.0,val
CUST_0546,personal,2012-08-20,40.0,DK,DK,management,723000.0,,2,low,False,False,,1.0,train
CUST_0547,personal,2016-11-26,55.0,DK,DK,public_sector,445000.0,,3,low,False,False,,,test
CUST_0548,corporate,2017-07-10,,DK,DK,,,47558000.0,4,low,False,False,J62,,test
CUST_0549,personal,2020-07-20,20.0,DK,DK,student,106000.0,,1,low,False,False,,,test
CUST_0550,personal,2017-01-01,22.0,DK,DK,student,105000.0,,1,low,False,False,,0.0,train
CUST_0551,personal,2015-01-08,57.0,DE,DK,management,556000.0,,3,low,False,False,,0.0,train
CUST_0552,sole_trader,2023-08-18,51.0,SE,DK,trade,480000.0,,1,low,False,False,,0.0,val
CUST_0553,personal,2016-09-29,55.0,DK,DK,legal,660000.0,,4,low,False,False,,1.0,train
CUST_0554,personal,2016-06-30,56.0,PL,DK,management,705000.0,,1,low,False,False,,0.0,train
CUST_0555,personal,2021-10-12,39.0,DK,DK,engineering,329000.0,,2,low,False,False,,,test
CUST_0556,personal,2020-04-29,48.0,DK,DK,finance,474000.0,,1,low,False,False,,0.0,val
CUST_0557,personal,2013-01-01,26.0,DK,DK,student,146000.0,,2,low,False,False,,,test
CUST_0558,personal,2009-09-28,81.0,DK,DK,retired,365000.0,,2,low,False,False,,,test
CUST_0559,personal,2021-11-10,19.0,DK,DK,student,159000.0,,2,low,False,False,,0.0,train
CUST_0560,personal,2021-03-18,28.0,DE,DK,IT,643000.0,,2,low,False,False,,,test
CUST_0561,personal,2019-11-20,58.0,DK,DK,finance,453000.0,,2,low,False,False,,0.0,train
CUST_0562,personal,2012-09-22,53.0,SE,DK,IT,537000.0,,1,low,False,False,,0.0,train
CUST_0563,sole_trader,2022-12-27,43.0,DK,DK,trade,432000.0,586000.0,3,low,False,False,F41,0.0,train
CUST_0564,sole_trader,2022-08-15,57.0,DK,DK,hospitality,856000.0,4494000.0,3,low,False,False,G47,0.0,train
CUST_0565,SME,2017-03-23,49.0,DK,DK,hospitality,865000.0,1796000.0,2,low,False,False,S96,0.0,train
CUST_0566,corporate,2020-05-02,,DK,DK,,,31640000.0,4,low,False,False,M69,0.0,train
CUST_0567,personal,2008-09-13,48.0,DK,DK,IT,248000.0,,2,low,False,False,,,test
CUST_0568,personal,2014-10-06,46.0,EE,DK,engineering,636000.0,,2,low,False,False,,0.0,train
CUST_0569,personal,2021-07-11,72.0,DK,DK,retired,246000.0,,2,low,False,False,,0.0,train
CUST_0570,personal,2020-04-19,40.0,DK,DK,public_sector,725000.0,,2,low,False,False,,0.0,train
CUST_0571,personal,2022-05-27,33.0,DK,DK,creative,201000.0,,2,low,False,False,,,test
CUST_0572,personal,2020-06-29,22.0,DK,DK,student,159000.0,,2,low,False,False,,,test
CUST_0573,corporate,2021-04-13,,DK,DK,,,14494000.0,3,medium,False,False,M69,0.0,train
CUST_0574,sole_trader,2022-03-20,50.0,DK,DK,creative,491000.0,,1,low,False,False,,0.0,train
CUST_0575,personal,2023-05-11,72.0,DK,DK,retired,181000.0,,2,low,False,False,,0.0,val
CUST_0576,personal,2023-04-25,57.0,DK,DK,finance,1875000.0,,5,low,False,False,,0.0,val
CUST_0577,personal,2015-01-19,74.0,DE,DE,retired,149000.0,,1,low,False,False,,,test
CUST_0578,personal,2023-05-23,39.0,SE,DK,IT,439000.0,,3,low,False,False,,0.0,train
CUST_0579,personal,2017-04-09,55.0,DK,DK,management,430000.0,,1,low,False,False,,0.0,train
CUST_0580,sole_trader,2015-01-01,24.0,DK,DK,retail,84000.0,,1,low,False,False,,,test
CUST_0581,personal,2022-11-05,78.0,DK,DK,retired,309000.0,,2,low,False,False,,0.0,train
CUST_0582,personal,2022-12-10,31.0,DK,DK,education,181000.0,,3,low,False,False,,0.0,val
CUST_0583,personal,2021-07-14,54.0,DK,DK,healthcare,746000.0,,3,low,False,False,,0.0,train
CUST_0584,personal,2020-07-07,51.0,DE,DK,legal,1646000.0,,2,low,False,False,,0.0,train
CUST_0585,SME,2023-08-03,57.0,ES,DK,hospitality,219000.0,2266000.0,4,low,False,False,I56,,test
CUST_0586,personal,2014-11-16,55.0,CN,DK,IT,266000.0,,2,low,False,False,,1.0,train
CUST_0587,personal,2023-06-11,58.0,DK,DK,IT,371000.0,,2,low,False,False,,0.0,train
CUST_0588,personal,2022-10-29,41.0,DK,DK,management,515000.0,,2,low,False,False,,0.0,train
CUST_0589,personal,2017-01-29,37.0,DK,DK,healthcare,696000.0,,3,low,False,False,,0.0,val
CUST_0590,personal,2019-07-28,65.0,DE,DK,self_employed,1645000.0,,5,low,False,False,,0.0,train
CUST_0591,personal,2022-08-20,24.0,DK,DK,student,148000.0,,1,low,False,False,,,test
CUST_0592,personal,2019-04-02,59.0,DK,DK,engineering,650000.0,,2,low,False,False,,,test
CUST_0593,personal,2021-07-04,68.0,DK,DK,retired,230000.0,,2,low,False,False,,,test
CUST_0594,personal,2023-09-02,28.0,SE,DK,engineering,334000.0,,1,low,False,False,,1.0,val
CUST_0595,personal,2018-03-30,49.0,DE,DK,engineering,521000.0,,1,low,False,False,,,test
CUST_0596,SME,2017-12-12,37.0,PL,DK,hospitality,709000.0,1601000.0,4,low,False,False,S96,0.0,train
CUST_0597,sole_trader,2010-05-28,61.0,PL,DK,self_employed,521000.0,4161000.0,4,low,False,False,F41,0.0,val
CUST_0598,personal,2021-04-10,28.0,DK,DK,engineering,251000.0,,2,low,False,False,,0.0,train
CUST_0599,SME,2021-07-05,58.0,AE,DK,self_employed,262000.0,4701000.0,2,medium,False,False,H49,,test
CUST_0600,personal,2020-01-01,19.0,DK,DK,student,120000.0,,2,low,False,False,,,test
CUST_0601,corporate,2020-06-07,,DK,DK,,,19695000.0,3,low,False,False,H52,0.0,train
CUST_0602,personal,2010-10-12,66.0,DK,DK,finance,870000.0,,2,low,False,False,,0.0,train
CUST_0603,SME,2016-01-05,65.0,DK,DK,retail,482000.0,2144000.0,4,low,False,False,G47,0.0,val
CUST_0604,personal,2014-06-03,29.0,DK,DK,IT,274000.0,,2,low,False,False,,0.0,train
CUST_0605,corporate,2017-10-24,,DK,DK,,,41177000.0,3,low,False,False,M69,0.0,val
CUST_0606,personal,2019-04-23,50.0,DK,DK,consulting,335000.0,,1,low,False,False,,,test
CUST_0607,personal,2018-03-19,47.0,DK,DK,healthcare,224000.0,,1,low,False,False,,0.0,train
CUST_0608,SME,2023-07-02,36.0,BR,DK,hospitality,853000.0,4977000.0,4,low,False,False,H49,,test
CUST_0609,personal,2020-06-01,22.0,DE,DK,student,161000.0,,2,low,False,False,,0.0,train
CUST_0610,personal,2023-04-03,82.0,DK,DK,retired,271000.0,,1,low,False,False,,,test
CUST_0611,SME,2021-06-15,58.0,DK,DK,self_employed,680000.0,1092000.0,2,low,False,False,G47,0.0,val
CUST_0612,personal,2023-08-15,24.0,DK,DK,engineering,393000.0,,2,low,False,False,,0.0,train
CUST_0613,personal,2014-01-01,25.0,DK,DK,consulting,281000.0,,2,low,False,False,,0.0,train
CUST_0614,personal,2021-08-01,35.0,DK,DK,healthcare,342000.0,,2,low,False,False,,,test
CUST_0615,SME,2022-12-13,47.0,DK,DK,hospitality,439000.0,2155000.0,2,low,False,False,C10,,test
CUST_0616,sole_trader,2023-07-15,26.0,DK,DK,trade,813000.0,3102000.0,2,low,False,False,G47,,test
CUST_0617,personal,2022-10-17,37.0,DK,DK,healthcare,706000.0,,1,low,False,False,,0.0,train
CUST_0618,personal,2023-07-20,44.0,DK,DK,management,574000.0,,3,low,False,False,,0.0,train
CUST_0619,personal,2022-08-28,33.0,DK,DK,management,432000.0,,2,low,False,False,,,test
CUST_0620,corporate,2022-10-12,,DK,DK,,,20279000.0,2,medium,False,False,M69,0.0,val
CUST_0621,personal,2020-01-01,19.0,TZ,DK,student,123000.0,,1,medium,False,False,,,test
CUST_0622,personal,2019-10-19,24.0,DK,DK,engineering,408000.0,,2,low,False,False,,,test
CUST_0623,personal,2019-02-20,25.0,AT,DK,student,121000.0,,1,low,False,False,,0.0,train
CUST_0624,personal,2022-03-19,25.0,TZ,DK,consulting,391000.0,,1,medium,False,False,,0.0,val
CUST_0625,personal,2022-11-18,20.0,GR,DK,student,116000.0,,2,low,False,False,,0.0,train
CUST_0626,corporate,2023-12-21,,DK,DK,,,25421000.0,5,low,False,False,M69,,test
CUST_0627,personal,2017-11-16,52.0,DK,DK,finance,374000.0,,2,low,False,False,,,test
CUST_0628,personal,2021-12-07,78.0,DK,DK,retired,272000.0,,2,low,False,False,,,test
CUST_0629,corporate,2023-07-16,,GB,DK,,,39280000.0,2,medium,False,False,H52,0.0,val
CUST_0630,personal,2017-04-18,37.0,DK,DK,self_employed,1401000.0,,3,low,False,False,,,test
CUST_0631,corporate,2022-02-14,,DK,DK,,,42134000.0,4,low,False,False,C28,1.0,train
CUST_0632,personal,2019-10-04,45.0,DK,DK,public_sector,609000.0,,1,low,False,False,,0.0,val
CUST_0633,personal,2019-12-22,54.0,DK,DK,management,667000.0,,1,low,False,False,,0.0,train
CUST_0634,personal,2021-02-15,33.0,CO,DK,finance,377000.0,,2,low,False,False,,,test
CUST_0635,personal,2016-05-05,42.0,DK,DK,finance,376000.0,,3,low,False,False,,0.0,train
CUST_0636,SME,2015-05-12,44.0,DK,DK,trade,412000.0,3407000.0,4,low,False,False,C10,,test
CUST_0637,sole_trader,2023-02-09,65.0,DK,DK,trade,404000.0,4016000.0,2,low,False,False,I56,0.0,val
CUST_0638,corporate,2019-03-18,,DK,DK,,,38211000.0,4,low,False,False,M70,0.0,val
CUST_0639,personal,2019-05-01,33.0,DK,DK,IT,299000.0,,1,low,False,False,,,test
CUST_0640,sole_trader,2008-11-09,32.0,DK,DK,self_employed,507000.0,1208000.0,2,low,False,False,G46,1.0,train
CUST_0641,corporate,2019-07-28,,DK,DK,,,5956000.0,3,low,False,False,M69,0.0,train
CUST_0642,personal,2017-06-15,62.0,DK,DK,management,413000.0,,1,low,False,False,,,test
CUST_0643,sole_trader,2019-08-24,58.0,DK,DK,hospitality,215000.0,,3,low,False,False,,,test
CUST_0644,SME,2022-08-25,34.0,DK,DK,trade,413000.0,1292000.0,3,low,False,False,S96,1.0,train
CUST_0645,sole_trader,2022-10-24,27.0,DK,DK,IT,233000.0,,2,low,False,False,,0.0,train
CUST_0646,personal,2018-11-25,52.0,DK,DK,public_sector,729000.0,,1,low,False,False,,0.0,train
CUST_0647,personal,2019-11-16,68.0,DK,DK,retired,115000.0,,2,low,False,False,,,test
CUST_0648,SME,2013-01-30,27.0,DK,DK,self_employed,430000.0,841000.0,3,low,False,False,F41,0.0,val
CUST_0649,personal,2023-06-23,43.0,DK,DK,management,333000.0,,1,low,False,False,,,test
CUST_0650,personal,2022-10-12,23.0,DK,DK,student,190000.0,,1,low,False,False,,0.0,train
CUST_0651,personal,2020-03-12,50.0,SE,DK,creative,578000.0,,1,low,False,False,,,test
CUST_0652,sole_trader,2020-05-29,42.0,DK,DK,retail,637000.0,1256000.0,3,low,False,False,I56,,test
CUST_0653,personal,2010-11-05,61.0,DK,DK,finance,427000.0,,1,low,False,False,,0.0,train
CUST_0654,sole_trader,2022-01-01,52.0,DK,DK,self_employed,399000.0,,1,low,False,False,,,test
CUST_0655,personal,2023-10-18,33.0,DK,DK,management,669000.0,,3,low,False,False,,0.0,train
CUST_0656,sole_trader,2014-07-17,26.0,DE,DE,IT,598000.0,,2,low,False,False,,,test
CUST_0657,personal,2023-07-23,42.0,DK,DK,finance,313000.0,,2,low,False,False,,0.0,train
CUST_0658,personal,2021-07-26,75.0,DK,DK,retired,196000.0,,2,low,False,False,,,test
CUST_0659,personal,2017-08-28,28.0,DK,DK,public_sector,324000.0,,1,low,False,False,,0.0,train
CUST_0660,personal,2022-05-26,50.0,DK,DK,finance,499000.0,,1,low,False,False,,,test
CUST_0661,sole_trader,2022-03-29,44.0,DK,DK,self_employed,148000.0,,2,low,False,False,,0.0,val
CUST_0662,personal,2015-09-09,55.0,DK,DK,healthcare,534000.0,,2,low,False,False,,0.0,val
CUST_0663,personal,2017-01-13,36.0,DE,DK,engineering,388000.0,,3,low,False,False,,0.0,train
CUST_0664,personal,2023-04-23,36.0,DK,DK,IT,612000.0,,2,low,False,False,,,test
CUST_0665,sole_trader,2006-10-13,33.0,BE,DK,self_employed,185000.0,1362000.0,4,low,False,False,S96,0.0,train
CUST_0666,corporate,2017-12-28,,DK,DK,,,12768000.0,4,medium,False,False,C28,,test
CUST_0667,personal,2017-01-01,22.0,KE,DK,creative,166000.0,,2,medium,False,False,,,test
CUST_0668,personal,2013-04-06,45.0,DK,DK,IT,445000.0,,1,low,False,False,,0.0,train
CUST_0669,personal,2014-12-31,28.0,DK,DK,student,105000.0,,2,low,False,False,,0.0,train
CUST_0670,personal,2023-05-06,46.0,DK,DK,public_sector,597000.0,,1,low,False,False,,0.0,train
CUST_0671,personal,2012-04-17,83.0,DK,DK,retired,192000.0,,1,low,False,False,,0.0,train
CUST_0672,personal,2023-09-04,30.0,DK,DK,finance,275000.0,,1,low,False,False,,0.0,train
CUST_0673,SME,2005-01-01,45.0,DK,DK,hospitality,604000.0,3450000.0,3,low,False,False,G46,0.0,train
CUST_0674,personal,2007-05-24,85.0,DK,DK,retired,209000.0,,2,low,False,False,,0.0,val
CUST_0675,personal,2022-12-28,42.0,DK,DK,finance,392000.0,,3,low,False,False,,,test
CUST_0676,personal,2007-02-09,45.0,DK,DK,self_employed,819000.0,,5,low,False,False,,0.0,train
CUST_0677,personal,2019-01-01,20.0,DK,DK,student,81000.0,,2,low,False,False,,,test
CUST_0678,personal,2023-10-17,36.0,DK,DK,public_sector,399000.0,,2,low,False,False,,0.0,val
CUST_0679,personal,2022-11-07,39.0,DK,DK,finance,619000.0,,3,low,False,False,,,test
CUST_0680,personal,2019-07-08,45.0,PT,DK,education,453000.0,,3,low,False,False,,,test
CUST_0681,personal,2012-12-17,38.0,DK,DK,engineering,516000.0,,2,low,False,False,,0.0,train
CUST_0682,personal,2023-05-13,30.0,DK,DK,education,251000.0,,2,low,False,False,,,test
CUST_0683,personal,2018-01-01,21.0,DK,DK,student,99000.0,,2,low,False,False,,0.0,train
CUST_0684,SME,2005-01-01,50.0,DK,DK,trade,260000.0,3307000.0,2,low,False,False,H49,,test
CUST_0685,personal,2019-04-12,43.0,DK,DK,finance,306000.0,,1,low,False,False,,,test
CUST_0686,personal,2015-01-01,24.0,TR,DK,student,103000.0,,2,medium,False,False,,0.0,train
CUST_0687,personal,2021-06-03,27.0,DK,DK,IT,393000.0,,2,low,False,False,,0.0,val
CUST_0688,corporate,2017-03-25,,DK,DK,,,32431000.0,3,medium,False,False,C28,0.0,train
CUST_0689,personal,2022-04-25,87.0,DK,DK,retired,207000.0,,2,low,False,False,,,test
CUST_0690,personal,2014-01-20,38.0,DK,DK,education,305000.0,,1,low,False,False,,0.0,train
CUST_0691,personal,2017-11-30,29.0,DK,DK,self_employed,375000.0,,3,low,False,False,,,test
CUST_0692,personal,2020-02-16,51.0,DK,DK,healthcare,362000.0,,1,low,False,False,,0.0,val
CUST_0693,personal,2013-10-02,40.0,DK,DK,engineering,656000.0,,1,low,False,False,,0.0,train
CUST_0694,personal,2021-10-22,69.0,DK,DK,self_employed,817000.0,,5,low,False,False,,0.0,train
CUST_0695,personal,2010-07-04,81.0,DK,DK,retired,152000.0,,2,low,False,False,,,test
CUST_0696,sole_trader,2023-05-20,52.0,DK,DK,hospitality,673000.0,2396000.0,3,low,False,False,S96,,test
CUST_0697,personal,2017-06-10,78.0,DK,DK,retired,207000.0,,1,low,False,False,,,test
CUST_0698,SME,2022-02-03,42.0,DK,DK,hospitality,485000.0,3932000.0,2,low,False,False,I56,0.0,train
CUST_0699,personal,2021-04-23,34.0,DK,DK,healthcare,265000.0,,1,low,False,False,,0.0,train
CUST_0700,sole_trader,2019-09-26,34.0,DK,DK,trade,700000.0,,1,low,False,False,,0.0,train
CUST_0701,personal,2011-07-05,38.0,DK,DK,healthcare,613000.0,,1,low,False,False,,0.0,train
CUST_0702,personal,2013-12-16,39.0,HU,DK,education,701000.0,,1,low,False,False,,0.0,train
CUST_0703,sole_trader,2021-12-21,37.0,DK,DK,creative,298000.0,,3,low,False,False,,0.0,val
CUST_0704,personal,2022-10-22,36.0,DK,DK,management,682000.0,,3,low,False,False,,,test
CUST_0705,personal,2018-06-09,70.0,DK,DK,retired,420000.0,,2,low,False,False,,,test
CUST_0706,corporate,2011-08-06,,DK,DK,,,39057000.0,5,medium,False,False,G46,0.0,val
CUST_0707,corporate,2015-12-29,,DK,DK,,,28888000.0,2,low,False,False,G46,0.0,train
CUST_0708,personal,2012-01-01,27.0,EE,DK,student,98000.0,,1,low,False,False,,0.0,val
CUST_0709,personal,2023-11-08,27.0,DK,DK,student,93000.0,,2,low,False,False,,,test
CUST_0710,personal,2014-08-22,27.0,DK,DK,engineering,289000.0,,2,low,False,False,,0.0,val
CUST_0711,SME,2015-07-06,45.0,DK,DK,trade,381000.0,3523000.0,3,low,False,False,I56,0.0,train
CUST_0712,corporate,2023-04-24,,DK,DK,,,24631000.0,5,low,False,False,J62,0.0,train
CUST_0713,personal,2021-10-06,54.0,DK,DK,self_employed,2526000.0,,2,high,True,False,,0.0,train
CUST_0714,corporate,2022-11-17,,DK,DK,,,46062000.0,5,low,False,False,K64,,test
CUST_0715,personal,2009-08-06,60.0,DK,DK,IT,514000.0,,1,low,False,False,,,test
CUST_0716,personal,2023-05-25,65.0,DK,DK,retired,413000.0,,1,low,False,False,,0.0,val
CUST_0717,personal,2018-02-16,37.0,DK,DK,engineering,330000.0,,2,low,False,False,,0.0,val
CUST_0718,sole_trader,2022-05-16,34.0,DK,DK,trade,415000.0,4775000.0,3,low,False,False,S96,0.0,train
CUST_0719,personal,2019-05-20,22.0,DK,DK,IT,405000.0,,2,low,False,False,,,test
CUST_0720,personal,2007-03-18,87.0,DK,DK,retired,356000.0,,1,low,False,False,,0.0,train
CUST_0721,personal,2023-09-04,28.0,IT,DK,student,141000.0,,2,low,False,False,,0.0,val
CUST_0722,personal,2021-11-18,55.0,DK,DK,IT,716000.0,,3,low,False,False,,,test
CUST_0723,personal,2016-12-10,30.0,DK,DK,finance,256000.0,,1,low,False,False,,,test
CUST_0724,personal,2022-06-26,53.0,DK,DK,healthcare,446000.0,,3,low,False,False,,0.0,val
CUST_0725,personal,2020-03-29,55.0,DK,DK,education,339000.0,,2,low,False,False,,0.0,train
CUST_0726,personal,2022-03-19,62.0,DK,DK,engineering,661000.0,,2,low,False,False,,,test
CUST_0727,personal,2005-01-01,58.0,DK,DK,management,353000.0,,3,low,False,False,,,test
CUST_0728,personal,2019-01-01,20.0,SE,DK,student,116000.0,,1,low,False,False,,0.0,val
CUST_0729,personal,2013-09-23,76.0,DK,DK,retired,197000.0,,2,low,False,False,,,test
CUST_0730,personal,2014-03-27,30.0,DK,DK,education,547000.0,,3,low,False,False,,,test
CUST_0731,personal,2022-05-21,39.0,DK,DK,IT,423000.0,,2,low,False,False,,,test
CUST_0732,personal,2022-07-04,61.0,DK,DK,management,258000.0,,2,low,False,False,,0.0,train
CUST_0733,personal,2020-03-04,32.0,NL,DK,management,419000.0,,2,low,False,False,,0.0,val
CUST_0734,personal,2020-10-23,56.0,DE,DK,finance,744000.0,,1,low,False,False,,,test
CUST_0735,SME,2022-05-26,36.0,TR,DK,self_employed,473000.0,4913000.0,2,medium,False,False,F41,,test
CUST_0736,personal,2023-07-01,32.0,DK,DK,management,446000.0,,2,low,False,False,,0.0,train
CUST_0737,personal,2020-07-21,30.0,MX,DK,management,650000.0,,2,low,False,False,,0.0,val
CUST_0738,personal,2018-02-12,50.0,DK,DK,healthcare,494000.0,,3,low,False,False,,,test
CUST_0739,personal,2019-08-29,22.0,DK,DK,student,101000.0,,2,low,False,False,,0.0,train
CUST_0740,personal,2022-10-30,52.0,DK,DK,IT,329000.0,,2,low,False,False,,0.0,train
CUST_0741,personal,2021-02-04,39.0,DE,DK,public_sector,635000.0,,3,low,False,False,,,test
CUST_0742,personal,2022-06-01,28.0,DK,DK,consulting,575000.0,,3,low,False,False,,,test
CUST_0743,personal,2021-12-21,42.0,DK,DK,education,323000.0,,2,low,False,False,,,test
CUST_0744,personal,2023-06-29,67.0,DK,DK,retired,276000.0,,1,low,False,False,,0.0,train
CUST_0745,personal,2017-07-11,25.0,DK,DK,student,85000.0,,2,low,False,False,,,test
CUST_0746,personal,2019-02-25,55.0,DK,DK,education,396000.0,,3,low,False,False,,0.0,val
CUST_0747,personal,2014-01-01,25.0,HU,DK,student,113000.0,,2,low,False,False,,0.0,train
CUST_0748,corporate,2020-12-04,,DK,DK,,,4476000.0,4,low,False,False,C28,1.0,val
CUST_0749,personal,2019-10-30,31.0,DK,DK,consulting,391000.0,,3,low,False,False,,0.0,train
CUST_0750,personal,2014-09-12,38.0,DK,DK,healthcare,509000.0,,2,low,False,False,,,test
CUST_0751,personal,2021-04-17,36.0,DK,DK,public_sector,311000.0,,1,low,False,False,,0.0,train
CUST_0752,personal,2022-10-10,57.0,DK,DK,public_sector,623000.0,,2,low,False,False,,0.0,train
CUST_0753,personal,2022-06-07,27.0,HU,DK,student,95000.0,,1,low,False,False,,,test
CUST_0754,SME,2023-06-15,43.0,PH,PH,trade,874000.0,2581000.0,2,medium,False,False,C10,,test
CUST_0755,personal,2019-02-11,39.0,DK,DK,education,384000.0,,1,low,False,False,,,test
CUST_0756,personal,2019-10-30,42.0,DK,DK,engineering,711000.0,,2,low,False,False,,1.0,train
CUST_0757,personal,2020-09-11,41.0,DK,DK,legal,1030000.0,,3,low,False,False,,0.0,train
CUST_0758,personal,2023-03-18,40.0,DK,DK,management,709000.0,,3,low,False,False,,,test
CUST_0759,personal,2017-02-13,27.0,SE,DK,student,119000.0,,2,low,False,False,,,test
CUST_0760,SME,2021-04-09,47.0,KE,DK,hospitality,541000.0,2721000.0,2,medium,False,False,H49,,test
CUST_0761,personal,2019-01-10,58.0,PL,DK,management,505000.0,,2,low,False,False,,0.0,train
CUST_0762,personal,2021-08-09,30.0,DK,DK,finance,692000.0,,2,low,False,False,,0.0,train
CUST_0763,personal,2021-08-26,37.0,DK,DK,healthcare,224000.0,,2,low,False,False,,,test
CUST_0764,personal,2021-08-31,52.0,DK,DK,legal,982000.0,,3,low,False,False,,,test
CUST_0765,personal,2020-11-11,45.0,DK,DK,education,565000.0,,3,low,False,False,,0.0,val
CUST_0766,personal,2022-02-24,46.0,DK,DK,management,495000.0,,1,low,False,False,,0.0,val
CUST_0767,personal,2023-08-05,43.0,DK,DK,healthcare,474000.0,,3,low,False,False,,0.0,val
CUST_0768,personal,2019-04-13,59.0,DK,DK,healthcare,335000.0,,1,low,False,False,,0.0,train
CUST_0769,SME,2020-08-17,53.0,PL,DK,self_employed,839000.0,1267000.0,4,low,False,False,G47,0.0,val
CUST_0770,personal,2020-01-14,45.0,DK,DK,IT,221000.0,,3,low,False,False,,,test
CUST_0771,personal,2023-12-16,84.0,DK,DK,retired,403000.0,,2,low,False,False,,0.0,train
CUST_0772,personal,2021-05-10,86.0,DK,DK,retired,317000.0,,2,low,False,False,,0.0,val
CUST_0773,personal,2020-03-13,35.0,DK,DK,IT,288000.0,,2,low,False,False,,0.0,train
CUST_0774,personal,2023-04-05,28.0,DK,DK,public_sector,344000.0,,3,low,False,False,,,test
CUST_0775,personal,2016-08-06,47.0,DK,DK,consulting,133000.0,,1,low,False,False,,0.0,train
CUST_0776,sole_trader,2015-07-16,33.0,DK,DK,retail,588000.0,745000.0,4,low,False,False,C10,1.0,train
CUST_0777,personal,2021-08-23,30.0,DK,DK,education,670000.0,,3,low,False,False,,0.0,train
CUST_0778,corporate,2022-11-21,,DK,DK,,,4424000.0,5,low,False,False,K64,1.0,train
CUST_0779,personal,2019-08-08,44.0,DK,DK,IT,139000.0,,3,low,False,False,,0.0,train
CUST_0780,personal,2022-03-05,36.0,DK,DK,management,403000.0,,2,low,False,False,,,test
CUST_0781,personal,2019-10-19,49.0,DK,DK,legal,1877000.0,,4,low,False,False,,,test
CUST_0782,personal,2023-10-25,21.0,BE,DK,student,111000.0,,2,low,False,False,,0.0,train
CUST_0783,SME,2021-01-17,29.0,DK,DK,trade,259000.0,1615000.0,3,low,False,False,G46,,test
CUST_0784,personal,2023-10-08,30.0,AE,DK,engineering,333000.0,,2,medium,False,False,,0.0,train
CUST_0785,personal,2023-10-16,37.0,DK,DK,finance,532000.0,,3,low,False,False,,,test
CUST_0786,corporate,2022-01-13,,DK,DK,,,46291000.0,5,low,False,False,J62,,test
CUST_0787,personal,2020-12-16,34.0,GB,DK,engineering,584000.0,,3,low,False,False,,0.0,train
CUST_0788,corporate,2020-07-17,,DK,DK,,,15799000.0,5,medium,False,False,K64,1.0,train
CUST_0789,sole_trader,2019-04-14,43.0,DK,DK,retail,469000.0,3662000.0,2,low,False,False,F41,,test
CUST_0790,personal,2022-05-13,54.0,DK,DK,healthcare,378000.0,,1,low,False,False,,,test
CUST_0791,personal,2020-05-09,19.0,EE,DK,student,194000.0,,2,low,False,False,,0.0,train
CUST_0792,personal,2023-05-02,38.0,DK,DK,engineering,286000.0,,3,low,False,False,,0.0,train
CUST_0793,personal,2019-10-30,39.0,DK,DK,IT,217000.0,,1,low,False,False,,0.0,train
CUST_0794,personal,2019-10-15,49.0,DK,DK,public_sector,159000.0,,3,low,False,False,,,test
CUST_0795,personal,2023-05-01,40.0,DK,DK,finance,480000.0,,1,low,False,False,,0.0,train
CUST_0796,personal,2013-12-20,52.0,DK,DK,public_sector,534000.0,,1,low,False,False,,,test
CUST_0797,personal,2021-07-24,37.0,DK,DK,IT,477000.0,,2,low,False,False,,0.0,train
CUST_0798,SME,2021-01-25,37.0,DK,DK,self_employed,388000.0,2090000.0,3,low,False,False,G46,0.0,train
CUST_0799,SME,2020-09-22,25.0,AT,DK,hospitality,299000.0,3969000.0,3,low,False,False,F41,0.0,val
CUST_0800,sole_trader,2023-03-05,57.0,PL,DK,hospitality,282000.0,4311000.0,4,low,False,False,S96,,test
CUST_0801,personal,2020-02-16,43.0,DK,DK,engineering,350000.0,,2,low,False,False,,0.0,train
CUST_0802,personal,2020-01-03,46.0,DK,DK,self_employed,377000.0,,3,low,False,False,,0.0,val
CUST_0803,personal,2019-03-05,71.0,DK,DK,retired,386000.0,,1,low,False,False,,0.0,train
CUST_0804,personal,2021-03-01,36.0,DK,DK,healthcare,705000.0,,1,low,False,False,,0.0,train
CUST_0805,personal,2021-04-25,57.0,DK,DK,healthcare,430000.0,,1,low,False,False,,0.0,val
CUST_0806,SME,2005-01-01,56.0,CZ,DK,trade,292000.0,1576000.0,3,low,False,False,I56,0.0,train
